OBJECTID,ELEVATION,HYDRANTID,FFW,LAT,LON
1163.00000,447.60474,WLLO 698,1757.00000,35.4568781,-79.1590605
1164.00000,445.72254,WLLO 384,1778.00000,35.4561136,-79.1591070
1165.00000,443.78560,WLLO 244,1806.00000,35.4570412,-79.1581766
1166.00000,440.95375,WLLO 204,1833.00000,35.4572330,-79.1572401
1167.00000,436.34600,WLLO 148,1826.00000,35.4575609,-79.1568340
1168.00000,437.36548,WDLD 2301,1826.00000,35.4567419,-79.1557355
1169.00000,446.39735,WMAN 316,1771.00000,35.4556382,-79.1549826
1170.00000,456.22129,WMAN 212,1806.00000,35.4561988,-79.1535890
1171.00000,424.81760,WGLB 202,1917.00000,35.4581328,-79.1532526
1172.00000,431.75437,LEAV 1915,1875.00000,35.4574532,-79.1525862
1173.00000,436.45238,WMAN 144,1847.00000,35.4569113,-79.1521543
1174.00000,422.79454,EHMB 105,1944.00000,35.4583490,-79.1512570
1175.00000,441.15315,BCHN 2319,1819.00000,35.4590774,-79.1496816
1176.00000,432.43287,NT,1875.00000,35.4580886,-79.1501816
1177.00000,427.04569,CMRN 2607,1896.00000,35.4546035,-79.1530574
1178.00000,436.64650,ADMY 2517,1819.00000,35.4541510,-79.1543884
1179.00000,435.91199,RLGH 497,1847.00000,35.4530713,-79.1562269
1180.00000,439.22930,CMTY 2718,1812.00000,35.4514953,-79.1555788
1181.00000,426.69787,NT,1903.00000,35.4521011,-79.1545793
1182.00000,360.49827,BRNS 677,1764.00000,35.5018652,-79.1881051
1183.00000,359.25579,HRST 2155,1764.00000,35.5017774,-79.1879823
1184.00000,340.53245,HRST 2131,1903.00000,35.5009213,-79.1881981
1185.00000,332.63235,HRST 2102,1993.00000,35.5000858,-79.1880533
1186.00000,276.61702,MYFR 367,2264.00000,35.4990888,-79.1965853
1187.00000,284.09385,MYFR 405,2194.00000,35.4987160,-79.1953602
1188.00000,301.92408,PTWY2039,2069.00000,35.4970300,-79.1915902
1189.00000,313.31929,RBHD 492,2069.00000,35.4991210,-79.1902588
1190.00000,310.05518,CUSD 400,2069.00000,35.4985602,-79.1893842
1191.00000,324.30101,RBHD 348,2021.00000,35.4990042,-79.1887344
1192.00000,323.03557,LXLY 303,1986.00000,35.4992839,-79.1870935
1193.00000,327.21405,FRRS 161,1965.00000,35.4986682,-79.1858886
1194.00000,326.66852,RBHD 303,2007.00000,35.4976676,-79.1851663
1195.00000,315.84017,TCKS 516,2035.00000,35.4972932,-79.1861601
1196.00000,301.34318,TCKS 536,2139.00000,35.4980473,-79.1880967
1197.00000,308.35253,TCKS 552,2097.00000,35.4981749,-79.1893172
1198.00000,308.66614,CUSD 435,2069.00000,35.4966446,-79.1886619
1199.00000,331.52258,LTJN 901,1917.00000,35.4962042,-79.1873841
1200.00000,318.72090,CUSD 602,2035.00000,35.4957650,-79.1852570
1201.00000,320.12794,CUSD 470,2007.00000,35.4960300,-79.1862148
1202.00000,332.38855,LXLY 279,1924.00000,35.4999301,-79.1865593
1203.00000,344.50046,LXLY 241,1854.00000,35.5001435,-79.1852325
1204.00000,351.72229,FFRS 141,1812.00000,35.4998394,-79.1842335
1205.00000,363.54029,FRRS 137,1764.00000,35.5006427,-79.1834797
1206.00000,373.99754,HWKN 200,1660.00000,35.5031148,-79.1790888
1207.00000,369.24291,CMPS 139,1701.00000,35.5043710,-79.1790082
1208.00000,349.26778,CMPS 1711,1840.00000,35.5043559,-79.1800791
1209.00000,348.61576,MRNS 10,1799.00000,35.5049007,-79.1800640
1210.00000,371.22562,MRNS 225,1701.00000,35.5050762,-79.1789646
1211.00000,362.14714,GRWY 1440,1750.00000,35.5058025,-79.1773517
1212.00000,373.45828,HWKN 209,1667.00000,35.5054021,-79.1788818
1213.00000,355.42059,FRWY 506,1799.00000,35.5120749,-79.1785601
1214.00000,341.42290,FRWY 606,1882.00000,35.5115667,-79.1775462
1215.00000,347.08201,BRPT 2037,1826.00000,35.5101249,-79.1779739
1216.00000,333.07125,BCHW 2045,1938.00000,35.5102243,-79.1766950
1217.00000,332.41160,BCHW 1946,1875.00000,35.5100921,-79.1754220
1218.00000,339.49029,NT,1896.00000,35.5097569,-79.1744561
1219.00000,324.28653,NT,2014.00000,35.5103730,-79.1743597
1220.00000,322.44304,NT,2007.00000,35.5110618,-79.1742787
1221.00000,320.93527,FRWY 662,2028.00000,35.5117984,-79.1733804
1222.00000,329.32884,BCHW 1904,1972.00000,35.5093982,-79.1733850
1223.00000,325.29828,FRWY 628,1986.00000,35.5112574,-79.1745739
1224.00000,328.17814,FRWY 620,1965.00000,35.5112107,-79.1758211
1225.00000,347.76129,HWKN 225,1799.00000,35.5135108,-79.1785366
1226.00000,353.33494,ODTW 604,1819.00000,35.5168521,-79.1804231
1227.00000,349.72165,31C-11,1854.00000,35.5163507,-79.1822018
1228.00000,348.21222,31C-12,1854.00000,35.5156536,-79.1794098
1229.00000,321.71008,ODTW 432,2000.00000,35.5157560,-79.1809329
1230.00000,325.47141,ODTW 387,1979.00000,35.5153199,-79.1822056
1231.00000,319.85229,ODTW 349,2035.00000,35.5146014,-79.1833910
1232.00000,328.41539,ODTW 243,1972.00000,35.5140926,-79.1846322
1233.00000,337.79263,CHLN 1500,1910.00000,35.5142741,-79.1857993
1234.00000,331.95671,ACRN 258,1896.00000,35.5155290,-79.1846918
1235.00000,345.78963,ACRN 304,1889.00000,35.5161283,-79.1832517
1236.00000,305.90476,31C-17,2111.00000,35.5130288,-79.1857428
1237.00000,326.05466,CPJM 2300,2132.00000,35.5129807,-79.1846424
1238.00000,339.15554,CPJM 2107,1889.00000,35.5117861,-79.1824957
1239.00000,310.44446,CPJM 2142,1993.00000,35.5123819,-79.1840759
1240.00000,361.39247,CHLN 1602,1771.00000,35.5175263,-79.1851270
1241.00000,359.79085,HWKN 2589,1764.00000,35.5199057,-79.1842554
1242.00000,358.53119,HWKN 2553,1875.00000,35.5197509,-79.1828761
1243.00000,356.34515,HWKN 274,1764.00000,35.5176398,-79.1798680
1244.00000,333.20633,CHLN 1710,1938.00000,35.5219374,-79.1836204
1245.00000,327.47559,HWKN 348,1972.00000,35.5220256,-79.1830996
1246.00000,316.87111,PDVW 10,2042.00000,35.5225308,-79.1802275
1247.00000,325.50895,NT,2014.00000,35.5216259,-79.1797140
1248.00000,320.26592,PDVW 20,2014.00000,35.5216522,-79.1802789
1249.00000,323.76223,PDVW 30,1993.00000,35.5207499,-79.1799408
1250.00000,335.21685,OKBR 30,1944.00000,35.5208205,-79.1787502
1251.00000,338.47904,OKBR 20,1903.00000,35.5217759,-79.1783633
1252.00000,336.24315,OKBR 10,1924.00000,35.5226411,-79.1785042
1253.00000,315.29001,HWKN 438,2028.00000,35.5288606,-79.1856616
1254.00000,320.31118,OKPK 5032,2049.00000,35.5349667,-79.1864139
1255.00000,296.45085,OKPK 5027,2132.00000,35.5345860,-79.1842025
1256.00000,308.34699,OKPK 4936,2049.00000,35.5346904,-79.1819868
1257.00000,319.51763,OKPK 4926,2000.00000,35.5352037,-79.1798732
1258.00000,301.40895,OKPK 4846,2153.00000,35.5363703,-79.1778937
1259.00000,289.44739,OKPK 4748,2174.00000,35.5387171,-79.1751313
1260.00000,299.00194,OKPK 4660,2021.00000,35.5391757,-79.1746538
1261.00000,324.72891,OKPK 4591,1993.00000,35.5402897,-79.1736778
1262.00000,299.55393,OKPK 4428,2090.00000,35.5433360,-79.1746031
1263.00000,312.78988,OKPK 4519,2062.00000,35.5425256,-79.1733268
1264.00000,311.29985,OKPK 4530,2028.00000,35.5413761,-79.1727278
1265.00000,283.74811,OKPK 4810,2222.00000,35.5378502,-79.1761312
1266.00000,320.62678,HWKN 1143,2007.00000,35.5380048,-79.1878633
1267.00000,323.51734,NTHV 1132,1986.00000,35.5385580,-79.1905287
1268.00000,313.10119,OKHL 5167,2042.00000,35.5408786,-79.1925231
1269.00000,312.52840,HWKN 941,2056.00000,35.5331062,-79.1867383
1270.00000,310.92632,NT,2069.00000,35.5251608,-79.1783554
1271.00000,319.06308,BRDY 186,2014.00000,35.5277031,-79.1801914
1272.00000,310.78830,31B-11,2069.00000,35.5279467,-79.1762925
1273.00000,319.28059,SNYB 2102,2028.00000,35.5258619,-79.1757108
1274.00000,324.64678,SNYB 2722,1986.00000,35.5270633,-79.1759124
1275.00000,315.22581,WTSE 2702,2049.00000,35.5258674,-79.1769926
1276.00000,311.39532,WTSE 2722,2076.00000,35.5270039,-79.1769083
1277.00000,296.86546,AMBR 484,2153.00000,35.5305059,-79.1754424
1278.00000,297.10761,HNRY 407,2160.00000,35.5315474,-79.1752884
1279.00000,304.98767,RENA 3098,2104.00000,35.5309076,-79.1761329
1280.00000,292.39359,WADE 598,2181.00000,35.5324246,-79.1753937
1281.00000,294.33620,SETH 3353,2125.00000,35.5328630,-79.1762118
1282.00000,306.93330,RENA 3292,2083.00000,35.5327364,-79.1770120
1283.00000,315.42782,RENA 3198,2049.00000,35.5316805,-79.1767471
1284.00000,319.51513,WADE 356,2056.00000,35.5313392,-79.1777372
1285.00000,309.08625,SETH 3199,2083.00000,35.5312198,-79.1790920
1286.00000,324.46545,SETH 3101,1986.00000,35.5299506,-79.1790601
1287.00000,306.08275,SETH 3211,2097.00000,35.5319090,-79.1790759
1288.00000,300.67000,SETH 3229,2125.00000,35.5328399,-79.1783471
1289.00000,300.93604,JOEY 404,2139.00000,35.5322656,-79.1780306
1290.00000,375.06687,EWTS 303,1722.00000,35.4890017,-79.1721529
1291.00000,401.95124,NFTH 645,1514.00000,35.4917058,-79.1712967
1292.00000,373.06715,NFTH 705,1750.00000,35.4925859,-79.1715768
1293.00000,404.27003,NFTH 605,1521.00000,35.4903940,-79.1711713
1294.00000,410.10053,NFTH 601,1451.00000,35.4908811,-79.1722235
1295.00000,395.70492,EWTS 405,1590.00000,35.4883499,-79.1692427
1296.00000,393.31806,EWTS 472,1590.00000,35.4879668,-79.1685537
1297.00000,392.07038,NSVN 364,1611.00000,35.4882650,-79.1675781
1298.00000,416.39019,CLON 517,1403.00000,35.4905622,-79.1670889
1299.00000,405.54183,CLON 659,1507.00000,35.4917050,-79.1676066
1300.00000,404.23244,CLON 595,1507.00000,35.4930057,-79.1681578
1301.00000,391.44427,CLON 707,1583.00000,35.4968602,-79.1683334
1302.00000,373.88646,CLON 905,1722.00000,35.4994115,-79.1673140
1303.00000,358.33627,NT,1840.00000,35.5001734,-79.1654847
1304.00000,359.11786,LVOK 2190,1840.00000,35.4990107,-79.1657109
1305.00000,365.65632,CLON 959,1778.00000,35.5006508,-79.1674613
1306.00000,353.90108,CLON 1007,1854.00000,35.5030232,-79.1687743
1307.00000,347.40280,CLON 1199,1882.00000,35.5110643,-79.1670210
1308.00000,343.80147,CLON 1299,1944.00000,35.5122584,-79.1660576
1309.00000,338.58981,CLON 1355,1938.00000,35.5138460,-79.1652790
1310.00000,340.98147,CLON 1379,1924.00000,35.5157006,-79.1646426
1311.00000,288.01308,AMBR 509,2090.00000,35.5317698,-79.1727909
1312.00000,305.92738,BASM101,2090.00000,35.5317161,-79.1708853
1313.00000,299.02616,PNOK 210,2181.00000,35.5306955,-79.1711907
1314.00000,299.51479,BASM109,2139.00000,35.5309204,-79.1701580
1315.00000,317.52435,HMLK 300,2035.00000,35.5318304,-79.1699584
1316.00000,343.36450,CLON 1591,1882.00000,35.5257569,-79.1615646
1317.00000,344.18353,44A-7,1875.00000,35.5234565,-79.1611397
1318.00000,348.09699,CLON 1505,1889.00000,35.5202553,-79.1641008
1319.00000,344.53783,CLON 1487,1889.00000,35.5180021,-79.1645528
1320.00000,341.35162,CLON 1577,1924.00000,35.5213037,-79.1631935
1321.00000,363.74343,MCGL 164,1757.00000,35.4894802,-79.1804703
1322.00000,355.67821,GRBO 628,1812.00000,35.4894054,-79.1817798
1323.00000,330.83267,MCGL 130,1972.00000,35.4893634,-79.1834498
1324.00000,342.33838,MCGL 104,2000.00000,35.4893171,-79.1843864
1325.00000,321.64004,MRKS 232,2014.00000,35.4868970,-79.1856922
1326.00000,314.84829,NSTL 638,2062.00000,35.4878923,-79.1850842
1327.00000,325.77484,NT,2007.00000,35.4884000,-79.1860641
1328.00000,342.32029,NSTL 706,1875.00000,35.4891896,-79.1861774
1329.00000,338.32402,NSTL 852,1917.00000,35.4915194,-79.1881166
1330.00000,345.94144,NSTL 717,1875.00000,35.4900906,-79.1870858
1331.00000,330.72121,NHRN 727,1938.00000,35.4894170,-79.1883909
1332.00000,349.44979,BNNT 758,1854.00000,35.4910984,-79.1845326
1333.00000,350.22899,HILL 146,1847.00000,35.4911958,-79.1831750
1334.00000,355.84974,HILL 160,1812.00000,35.4912255,-79.1818508
1335.00000,362.33600,HWKN 165,1764.00000,35.4914563,-79.1806416
1336.00000,345.81011,JCKS 139,1875.00000,35.4886236,-79.1819174
1337.00000,338.01787,LARW 715,1965.00000,35.4903079,-79.1834702
1338.00000,327.70617,JCKS 105,1993.00000,35.4885752,-79.1832166
1339.00000,346.08736,LAWR 601,1875.00000,35.4877443,-79.1832212
1340.00000,337.73115,BKHW 1227,1917.00000,35.4919347,-79.1855351
1341.00000,317.96696,JMST 234,2042.00000,35.4936755,-79.1876351
1342.00000,320.66150,BKHW 1345,1951.00000,35.4922598,-79.1867878
1343.00000,338.49149,LARW 818,1931.00000,35.4924952,-79.1830775
1344.00000,340.85378,GRBO 904,1903.00000,35.4927266,-79.1817633
1345.00000,340.29175,NT,1910.00000,35.4937843,-79.1816469
1346.00000,321.52376,32C-5,2028.00000,35.4938990,-79.1831224
1347.00000,335.78735,32C-7,1951.00000,35.4949573,-79.1844109
1348.00000,337.32029,32C-8,1931.00000,35.4948569,-79.1830693
1349.00000,357.63554,NT,1792.00000,35.4946534,-79.1801635
1350.00000,359.08530,HWKN 915,1785.00000,35.4935327,-79.1802659
1351.00000,346.42402,GNTR 139,1896.00000,35.4922764,-79.1789066
1352.00000,363.33648,PINS 539,1757.00000,35.4952072,-79.1801255
1353.00000,345.48671,PINS 505,1868.00000,35.4953025,-79.1814635
1354.00000,362.49476,FRRT 611,1722.00000,35.4958968,-79.1818217
1355.00000,326.73653,FRRT 561,1938.00000,35.4963781,-79.1838824
1356.00000,321.23780,FRRT 507,2021.00000,35.4971996,-79.1844218
1357.00000,319.32256,32B-19,2014.00000,35.4976746,-79.1838566
1358.00000,326.61431,SBCH 627,1993.00000,35.4979060,-79.1835032
1359.00000,327.66988,LKSD 563,1986.00000,35.4981159,-79.1843197
1360.00000,323.50856,LKSD 619,1931.00000,35.4989191,-79.1833285
1361.00000,341.50028,SBCH 700,1910.00000,35.4981705,-79.1821679
1362.00000,357.63864,BCKT 1240,1757.00000,35.4976073,-79.1812223
1363.00000,366.02440,32B-9,1729.00000,35.4988407,-79.1810561
1364.00000,385.57948,32B-8,1611.00000,35.4987722,-79.1797384
1365.00000,377.88211,HFRD 1438,1646.00000,35.4975450,-79.1799208
1366.00000,369.01185,BCKT 1206,1708.00000,35.4965555,-79.1813336
1367.00000,370.70686,HWKN 190,1701.00000,35.4963061,-79.1799992
1368.00000,318.00395,NHRN 660,2042.00000,35.4882108,-79.1873754
1369.00000,318.26399,NHRN 636,2042.00000,35.4871173,-79.1864678
1370.00000,307.97565,NGLF 699,2097.00000,35.4888933,-79.1895077
1371.00000,321.81786,32C-86,2035.00000,35.4877473,-79.1905226
1372.00000,328.23603,32C-88,1958.00000,35.4881109,-79.1919659
1373.00000,297.34571,LYNN 859,2167.00000,35.4890543,-79.1919700
1374.00000,334.27585,NGLF 316,1938.00000,35.4858930,-79.1879555
1375.00000,332.45474,NHRN 1057,1951.00000,35.4938760,-79.1934699
1376.00000,342.43124,NHRN 975,1875.00000,35.4924724,-79.1914609
1377.00000,315.78856,BEAL 370,2069.00000,35.4913386,-79.1927539
1378.00000,336.10264,BEAL 346,1965.00000,35.4914816,-79.1914269
1379.00000,331.78291,NHRN 933,1958.00000,35.4914561,-79.1903646
1380.00000,333.90167,NHRN 900,1938.00000,35.4911771,-79.1891458
1381.00000,342.43054,32B-7,1896.00000,35.4994956,-79.1767430
1382.00000,493.27359,TRMW 3113,1340.00000,35.4379626,-79.2135618
1383.00000,488.96751,NT,1368.00000,35.4387392,-79.2121159
1384.00000,489.19588,NT,1368.00000,35.4398573,-79.2120607
1385.00000,477.43811,TRMW 3009,1472.00000,35.4380672,-79.2098329
1386.00000,470.54259,TRMW 3827,1528.00000,35.4377721,-79.2039622
1387.00000,466.74024,PH1-73,1535.00000,35.4374164,-79.1970432
1388.00000,465.62270,NT,1576.00000,35.4353564,-79.1906871
1389.00000,457.82714,SLHS 6,1653.00000,35.4359469,-79.1883903
1390.00000,468.60231,SLHS 5,1653.00000,35.4363656,-79.1877323
1391.00000,459.38132,SLHS 7,1646.00000,35.4356908,-79.1856228
1392.00000,460.79330,SLHS 8,1625.00000,35.4361868,-79.1847775
1393.00000,458.17746,SLHS 9,1625.00000,35.4359840,-79.1839146
1394.00000,455.64839,SLHS 10,1625.00000,35.4353927,-79.1836859
1395.00000,458.46281,SLHS 11,1625.00000,35.4347421,-79.1842881
1396.00000,458.41424,SLHS 12,1646.00000,35.4344818,-79.1850453
1397.00000,457.88495,SLHS 13,1653.00000,35.4342130,-79.1859876
1398.00000,464.83354,SLHS 1,1493.00000,35.4378340,-79.1876157
1399.00000,467.88772,SLHS 2,1493.00000,35.4375295,-79.1880271
1400.00000,470.16429,SLHS 3,1493.00000,35.4368613,-79.1893668
1401.00000,469.21978,SLHS 4,1493.00000,35.4365340,-79.1890381
1402.00000,472.17031,TRMW 2321,1493.00000,35.4376221,-79.1888935
1403.00000,455.29068,SLHS 15,1653.00000,35.4355716,-79.1864311
1404.00000,453.80290,SLHS 14,1653.00000,35.4348328,-79.1866072
1405.00000,433.41816,PKWD 3025,1799.00000,35.4328776,-79.1914117
1406.00000,426.50575,MNCR 2882,1868.00000,35.4327974,-79.1894248
1407.00000,410.10718,NT,1965.00000,35.4306771,-79.1880547
1408.00000,409.33982,PKWD 3251,1972.00000,35.4291169,-79.1889541
1409.00000,414.00351,PKWD 3189,1938.00000,35.4307511,-79.1900089
1410.00000,419.89398,NT,2021.00000,35.4296667,-79.1918139
1411.00000,457.06937,PH1-71,1667.00000,35.4402356,-79.1831976
1412.00000,420.96170,ARPT 2173,1917.00000,35.4393690,-79.1808189
1413.00000,449.87435,ARPT 2107,1715.00000,35.4408585,-79.1818691
1414.00000,453.74430,TRMW 2100,1694.00000,35.4411130,-79.1819807
1415.00000,448.16940,TRMW 2058,1722.00000,35.4415816,-79.1809770
1416.00000,430.04561,BKHV 1956,1882.00000,35.4444690,-79.1840175
1417.00000,432.60171,BKHV 2605,1826.00000,35.4435122,-79.1831327
1418.00000,449.49264,BKHV 2705,1722.00000,35.4428468,-79.1824172
1419.00000,437.84763,BKHV 2735,1826.00000,35.4427569,-79.1813824
1420.00000,452.64366,BKHV 2841,1688.00000,35.4422566,-79.1795576
1421.00000,406.87286,INDS 3201,2021.00000,35.4413334,-79.1423500
1422.00000,404.99503,SNDR 9998,2042.00000,35.4406969,-79.1423412
1423.00000,406.60607,PTWY 120,2021.00000,35.4406491,-79.1410252
1424.00000,410.50002,PTWY 110,2007.00000,35.4408960,-79.1403617
1425.00000,411.64785,PTWY 100,2007.00000,35.4410087,-79.1393208
1426.00000,409.01910,CMRN 3002,2014.00000,35.4462668,-79.1478692
1427.00000,383.40511,CMRN 3384,2167.00000,35.4434128,-79.1433394
1428.00000,402.31183,INDS 3125,2056.00000,35.4446032,-79.1441451
1429.00000,416.30437,NT,2028.00000,35.4464801,-79.1437910
1430.00000,393.56584,INDS 2941,2111.00000,35.4470090,-79.1457246
1431.00000,398.23034,47B-18,2090.00000,35.4496969,-79.1483438
1432.00000,387.58484,INDS 2955,2139.00000,35.4479357,-79.1463240
1433.00000,409.31884,NT,1993.00000,35.4488472,-79.1459981
1434.00000,402.29816,RAND 2848,2062.00000,35.4510699,-79.1458051
1435.00000,410.90224,NT,2014.00000,35.4486855,-79.1437196
1436.00000,416.56436,LEAV 2321,2014.00000,35.4493313,-79.1441331
1437.00000,409.00122,LEAV 2061,2014.00000,35.4494690,-79.1438468
1438.00000,404.40200,NT,2042.00000,35.4501474,-79.1441739
1439.00000,409.65190,LEAV 2907,2007.00000,35.4484271,-79.1430215
1440.00000,411.30638,LEAV 2775,2007.00000,35.4479954,-79.1429144
1441.00000,405.38089,LEAV 2899,2042.00000,35.4470901,-79.1422256
1442.00000,404.82037,JUNO 2911,2042.00000,35.4473992,-79.1414823
1443.00000,393.09733,LEAV 2980,2111.00000,35.4459752,-79.1416434
1444.00000,387.38414,CMRN 3214,2146.00000,35.4446111,-79.1409519
1445.00000,400.76480,CMRN 3532,2049.00000,35.4454092,-79.1384608
1446.00000,390.55836,CMRN 3448,2146.00000,35.4456418,-79.1395030
1447.00000,405.43468,LEAV 2977,2035.00000,35.4426180,-79.1394339
1448.00000,418.08064,LEAV 2033,1965.00000,35.4526932,-79.1478483
1449.00000,419.34540,RLGH 194,1965.00000,35.4555812,-79.1512521
1450.00000,413.93095,LEAV 1971,2000.00000,35.4537659,-79.1501308
1451.00000,408.95650,NT,2021.00000,35.4527509,-79.1514048
1452.00000,408.62634,CMRN 2664,2014.00000,35.4531227,-79.1519994
1453.00000,414.41451,CMRN 2864,1986.00000,35.4493408,-79.1496925
1454.00000,428.79459,FRZR 348,1896.00000,35.4462354,-79.1494403
1455.00000,421.94724,ACDY 2971,1931.00000,35.4476345,-79.1498273
1456.00000,419.16536,RAND 2826,1951.00000,35.4488771,-79.1507897
1457.00000,409.80379,ADMY 2729,2014.00000,35.4507860,-79.1517445
1458.00000,425.75131,47B-8,1924.00000,35.4507667,-79.1533955
1459.00000,421.61140,47B-10,1931.00000,35.4488953,-79.1522202
1460.00000,422.79314,INDW 2626,1924.00000,35.4481250,-79.1515999
1461.00000,416.14551,NT,1958.00000,35.4497356,-79.1532256
1462.00000,437.86854,CMTY 2719,1826.00000,35.4494469,-79.1554236
1463.00000,412.74322,LMSP 2461,1972.00000,35.4497552,-79.1613895
1464.00000,432.76340,LMSP 10,1854.00000,35.4515963,-79.1604887
1465.00000,447.91798,WMAN 706,1736.00000,35.4533977,-79.1595863
1466.00000,452.00780,MYBH 646,1722.00000,35.4536837,-79.1589718
1467.00000,449.98733,WMAN 610,1722.00000,35.4541132,-79.1579917
1468.00000,453.49456,WMAN 506,1715.00000,35.4548146,-79.1565068
1469.00000,415.86402,WMAN 908,1965.00000,35.4518745,-79.1622587
1470.00000,415.76811,00408,1951.00000,35.4498585,-79.1653968
1471.00000,429.43635,10708,1889.00000,35.4503662,-79.1646318
1472.00000,421.83618,TRMW 1278,1917.00000,35.4486716,-79.1671925
1473.00000,427.03826,TRMW 1376,1882.00000,35.4477940,-79.1684996
1474.00000,436.84808,TRMW 1500,1806.00000,35.4469642,-79.1697907
1475.00000,450.94975,TRMW 1564,1715.00000,35.4462322,-79.1710097
1476.00000,454.13048,TRMW 1632,1694.00000,35.4456616,-79.1721212
1477.00000,445.41768,47A-32,1750.00000,35.4447509,-79.1731435
1478.00000,447.65186,HLND 2825,1743.00000,35.4464341,-79.1689717
1479.00000,417.05107,HLND 3300,1938.00000,35.4414488,-79.1716388
1480.00000,439.66176,BLMT 2935,1806.00000,35.4446003,-79.1704630
1481.00000,443.73655,STAC 189,1764.00000,35.4423058,-79.1730643
1482.00000,431.99330,STAC 385,1833.00000,35.4398616,-79.1727406
1483.00000,433.18898,A+B 10,1819.00000,35.4385001,-79.1719071
1484.00000,428.91674,A+B 20,1861.00000,35.4376999,-79.1727461
1485.00000,422.30462,A+B 30,1896.00000,35.4374550,-79.1734176
1486.00000,414.80069,A+B 40,1944.00000,35.4373721,-79.1746398
1487.00000,412.63178,A+B 50,1951.00000,35.4377533,-79.1752516
