DEMAND,HEAD,PRESSURE,LAT,LON
0.000,509.73,85.93,35.5103224,-79.1992913
0.000,509.77,83.54,35.5102893,-79.1988740
0.000,509.55,103.47,35.5108092,-79.2020430
0.000,509.55,104.38,35.5107873,-79.2020452
0.000,509.40,110.75,35.5112071,-79.2044594
0.000,509.40,110.75,35.5111855,-79.2044613
0.000,509.29,109.35,35.5112127,-79.2062056
0.006,509.29,109.83,35.5105634,-79.2068595
0.000,509.29,109.14,35.5111855,-79.2061583
0.003,509.25,91.59,35.5155755,-79.2041326
0.001,509.25,84.64,35.5169825,-79.2041675
0.001,509.25,92.09,35.5155755,-79.2041895
0.000,509.29,109.88,35.5115001,-79.2060584
0.001,509.26,108.11,35.5138507,-79.2040866
0.000,509.26,95.41,35.5122069,-79.2016408
0.000,509.26,93.20,35.5114823,-79.2015564
0.000,509.26,100.07,35.5125515,-79.2019696
0.000,509.26,99.06,35.5125884,-79.2019373
0.000,509.26,107.96,35.5138519,-79.2040421
0.000,509.26,108.27,35.5138291,-79.2039113
0.000,509.26,108.07,35.5138431,-79.2038734
0.000,509.79,83.13,35.5102764,-79.1987931
0.000,509.79,83.86,35.5101919,-79.1988018
0.001,509.79,81.93,35.5088313,-79.1989425
0.001,509.79,81.16,35.5087243,-79.1989535
0.000,509.79,82.15,35.5088339,-79.1989994
0.000,510.49,80.19,35.5105928,-79.1961643
0.001,510.49,79.71,35.5106471,-79.1959655
0.000,510.52,80.64,35.5105133,-79.1961310
0.000,511.09,90.74,35.5089254,-79.1952814
0.001,511.09,88.91,35.5088885,-79.1954498
0.000,511.11,90.22,35.5088183,-79.1954030
0.000,511.11,90.05,35.5088010,-79.1954373
0.000,508.88,98.82,35.5223391,-79.2232325
0.001,508.88,99.00,35.5223661,-79.2232653
0.000,508.88,98.82,35.5223181,-79.2232071
0.000,508.88,98.51,35.5222709,-79.2231497
0.000,508.88,98.82,35.5223314,-79.2231897
0.001,508.88,98.45,35.5222862,-79.2231311
0.001,612.37,70.96,35.4415934,-79.1807819
0.000,612.37,71.38,35.4416304,-79.1808034
0.001,612.51,69.64,35.4421147,-79.1796496
0.000,612.84,71.66,35.4432187,-79.1772402
0.000,612.84,71.75,35.4432588,-79.1772648
0.000,613.13,76.84,35.4440151,-79.1753531
0.000,612.83,82.75,35.4447357,-79.1782304
0.000,612.83,83.69,35.4448438,-79.1782639
0.000,612.83,83.30,35.4447482,-79.1781955
0.001,612.54,69.32,35.4421952,-79.1794744
0.000,612.53,81.32,35.4444292,-79.1840297
0.000,612.53,81.44,35.4444366,-79.1840071
0.000,612.53,80.32,35.4435915,-79.1832351
0.001,612.53,80.43,35.4436472,-79.1831677
0.002,612.51,88.57,35.4442510,-79.1823310
0.001,612.53,77.97,35.4435158,-79.1831502
0.000,612.53,77.35,35.4435435,-79.1831069
0.001,612.53,71.76,35.4427823,-79.1823352
0.000,612.53,71.81,35.4428226,-79.1822750
0.000,612.53,77.72,35.4431644,-79.1817635
0.001,612.53,71.43,35.4428497,-79.1824092
0.000,612.53,71.67,35.4428701,-79.1823844
0.001,612.53,78.05,35.4428151,-79.1811680
0.000,612.53,78.53,35.4428416,-79.1811802
0.000,612.54,70.93,35.4427384,-79.1799906
0.000,612.54,70.76,35.4427541,-79.1799642
0.000,612.54,69.63,35.4423114,-79.1795876
0.000,612.54,69.39,35.4423306,-79.1795502
0.000,612.54,69.22,35.4422423,-79.1795203
0.000,612.53,80.46,35.4445099,-79.1840044
0.000,612.53,89.49,35.4450052,-79.1826115
0.000,612.53,90.52,35.4450592,-79.1824595
0.000,612.53,89.17,35.4450322,-79.1826253
0.000,612.53,79.93,35.4444860,-79.1840715
0.001,612.53,71.16,35.4442030,-79.1848522
0.000,612.22,69.71,35.4410576,-79.1819433
0.000,612.21,69.62,35.4410161,-79.1820331
0.000,612.22,70.30,35.4409689,-79.1818818
0.000,612.22,70.82,35.4409019,-79.1818354
0.000,612.22,70.98,35.4408732,-79.1818966
0.000,614.54,93.37,35.4492007,-79.1761962
0.000,614.54,93.82,35.4491898,-79.1762650
0.000,614.54,93.98,35.4491802,-79.1763260
0.002,614.54,76.40,35.4513832,-79.1757239
0.000,614.54,75.60,35.4514318,-79.1757049
0.001,614.54,76.33,35.4513986,-79.1757711
0.000,614.54,89.53,35.4492612,-79.1752044
0.000,614.54,89.30,35.4492934,-79.1751958
0.002,614.54,89.01,35.4492478,-79.1750894
0.001,614.54,93.24,35.4492667,-79.1762839
0.000,514.70,77.07,35.4685343,-79.1834045
0.000,514.69,77.07,35.4685445,-79.1834357
0.001,514.90,70.05,35.4686231,-79.1820417
0.000,514.75,75.69,35.4685080,-79.1830610
0.000,514.90,69.40,35.4686479,-79.1820418
0.001,515.12,62.50,35.4688048,-79.1805163
0.000,515.29,63.47,35.4687356,-79.1792966
0.000,515.16,62.08,35.4687909,-79.1802863
0.000,516.32,67.46,35.4686320,-79.1770817
0.000,516.32,67.47,35.4686604,-79.1770799
0.000,514.70,77.08,35.4685217,-79.1833661
0.000,514.70,77.08,35.4684677,-79.1833519
0.000,514.70,76.64,35.4683074,-79.1833097
0.000,514.70,76.58,35.4682991,-79.1833627
0.000,513.85,81.04,35.4682031,-79.1843161
0.001,513.85,80.90,35.4681474,-79.1843032
0.000,513.85,81.06,35.4681410,-79.1843520
0.000,513.85,81.17,35.4682519,-79.1843274
0.000,512.02,88.17,35.4679339,-79.1870440
0.000,512.02,88.34,35.4679238,-79.1871301
0.000,512.10,87.64,35.4679576,-79.1868427
0.000,512.10,87.70,35.4678999,-79.1868372
0.106,512.02,88.45,35.4679436,-79.1869618
0.000,512.02,88.47,35.4679426,-79.1869698
0.000,512.02,88.45,35.4679183,-79.1869583
0.000,514.84,67.27,35.4724209,-79.1835503
0.000,514.84,65.47,35.4731671,-79.1835234
0.005,514.84,65.63,35.4732229,-79.1835217
0.000,514.84,66.01,35.4731711,-79.1835787
0.000,514.72,81.88,35.4691278,-79.1834503
0.000,514.72,81.96,35.4691179,-79.1835125
0.000,514.72,83.00,35.4692548,-79.1834618
0.000,514.72,69.32,35.4704025,-79.1845016
0.000,514.72,69.08,35.4704187,-79.1844448
0.000,514.72,68.65,35.4706352,-79.1845839
0.000,514.79,72.30,35.4710203,-79.1835288
0.000,514.84,67.16,35.4723175,-79.1835546
0.000,514.79,72.45,35.4710081,-79.1835757
0.000,514.79,72.13,35.4710585,-79.1835963
0.000,514.79,72.43,35.4709928,-79.1836347
0.001,514.79,69.13,35.4707486,-79.1845781
0.001,514.84,67.17,35.4723530,-79.1835531
0.000,514.21,79.69,35.4742408,-79.1877027
0.000,514.21,79.90,35.4743144,-79.1876884
0.000,514.39,65.76,35.4722248,-79.1867710
0.000,514.22,71.05,35.4721766,-79.1880024
0.000,514.40,65.69,35.4722345,-79.1867074
0.000,514.40,65.07,35.4722743,-79.1867196
0.000,514.83,67.25,35.4723552,-79.1836279
0.000,514.82,67.60,35.4723572,-79.1836960
0.000,514.75,67.31,35.4723726,-79.1842211
0.000,514.82,67.62,35.4723889,-79.1836931
0.000,514.73,67.56,35.4723757,-79.1843267
0.000,514.73,69.47,35.4713005,-79.1840433
0.001,515.37,67.97,35.4722493,-79.1792302
0.000,515.38,68.70,35.4722458,-79.1791093
0.000,515.37,67.97,35.4722828,-79.1792303
0.001,515.12,63.34,35.4723254,-79.1822159
0.001,515.43,59.53,35.4696423,-79.1781381
0.000,515.43,60.74,35.4696208,-79.1775277
0.000,515.34,59.93,35.4696757,-79.1790960
0.000,515.41,59.95,35.4696498,-79.1783535
0.001,515.20,63.31,35.4697144,-79.1802394
0.001,515.33,60.30,35.4696811,-79.1792508
0.000,515.19,63.42,35.4697164,-79.1803010
0.000,515.19,63.49,35.4696499,-79.1803048
0.001,515.19,63.41,35.4697186,-79.1803666
0.000,515.17,67.83,35.4698788,-79.1812008
0.002,515.16,76.73,35.4704653,-79.1819096
0.000,515.16,76.43,35.4704815,-79.1818667
0.001,515.12,63.42,35.4722866,-79.1822184
0.000,515.17,68.44,35.4699087,-79.1812663
0.001,515.17,69.22,35.4698625,-79.1812981
0.000,515.17,77.85,35.4694298,-79.1819677
0.001,515.17,78.16,35.4694295,-79.1822145
0.000,515.17,77.31,35.4693779,-79.1819618
0.000,515.15,62.10,35.4687952,-79.1803572
0.000,515.16,62.12,35.4688428,-79.1803543
0.000,515.25,68.15,35.4723050,-79.1812692
0.000,515.26,69.00,35.4723035,-79.1812014
0.001,515.24,69.91,35.4720992,-79.1812805
0.000,515.25,69.65,35.4721591,-79.1812772
0.000,515.25,69.77,35.4721563,-79.1812320
0.001,515.22,71.24,35.4709107,-79.1807300
0.000,515.22,70.11,35.4709527,-79.1806579
0.000,515.22,68.18,35.4709810,-79.1806094
0.000,515.22,68.06,35.4709385,-79.1805677
0.000,515.22,74.19,35.4715213,-79.1807332
0.000,515.22,67.73,35.4711673,-79.1804038
0.000,515.22,66.35,35.4710787,-79.1803214
0.000,515.22,62.16,35.4706415,-79.1799146
0.000,515.22,67.39,35.4711554,-79.1803103
0.000,515.22,71.40,35.4714924,-79.1797321
0.000,515.22,67.08,35.4711239,-79.1803638
0.000,515.19,63.06,35.4698640,-79.1802900
0.000,515.19,62.70,35.4698641,-79.1802490
0.000,515.46,63.65,35.4685992,-79.1782825
0.000,515.43,64.28,35.4685133,-79.1782894
0.000,515.15,69.18,35.4676080,-79.1783622
0.000,515.43,64.05,35.4685155,-79.1782553
0.000,515.15,68.95,35.4676080,-79.1783263
0.000,515.12,69.46,35.4675153,-79.1783696
0.000,515.08,67.90,35.4674617,-79.1775410
0.000,515.08,67.68,35.4674991,-79.1775411
0.000,515.12,69.02,35.4675095,-79.1782806
0.000,515.08,67.71,35.4674682,-79.1776415
0.000,515.07,68.21,35.4674207,-79.1775429
0.000,515.07,68.75,35.4673773,-79.1775449
0.000,515.07,68.83,35.4673796,-79.1774997
0.000,515.47,63.54,35.4686901,-79.1783502
0.000,515.30,63.62,35.4687318,-79.1792228
0.000,515.29,63.54,35.4686234,-79.1792305
0.000,515.28,63.89,35.4685584,-79.1792350
0.000,515.13,62.69,35.4675647,-79.1793050
0.000,515.28,63.89,35.4685561,-79.1791979
0.000,515.12,69.45,35.4674740,-79.1783729
0.000,515.11,69.84,35.4674063,-79.1783784
0.000,515.13,62.94,35.4675259,-79.1793077
0.001,515.12,62.94,35.4674695,-79.1793117
0.000,515.12,69.45,35.4674775,-79.1784360
0.000,515.13,61.61,35.4675354,-79.1794900
0.000,515.13,61.08,35.4675399,-79.1795768
0.000,515.13,61.74,35.4674878,-79.1794899
0.000,515.13,62.18,35.4687999,-79.1804349
0.000,515.13,61.66,35.4686530,-79.1804426
0.000,515.10,60.26,35.4674648,-79.1805048
0.000,515.10,60.78,35.4674013,-79.1805081
0.000,515.13,61.99,35.4686615,-79.1805058
0.000,515.10,61.01,35.4674013,-79.1805486
0.000,515.10,60.29,35.4676647,-79.1804943
0.000,515.10,60.21,35.4676106,-79.1804971
0.000,515.10,59.55,35.4676059,-79.1803572
0.000,515.10,59.21,35.4676015,-79.1802296
0.000,515.10,67.51,35.4674337,-79.1816957
0.000,515.10,68.03,35.4674050,-79.1817764
0.000,515.10,67.63,35.4674649,-79.1817149
0.000,515.10,60.50,35.4676100,-79.1805855
0.000,515.11,59.67,35.4677751,-79.1804885
0.000,515.11,60.23,35.4677728,-79.1805563
0.000,515.42,59.71,35.4696474,-79.1782837
0.001,515.41,64.65,35.4706226,-79.1782266
0.000,515.40,69.58,35.4716231,-79.1781735
0.000,515.41,65.15,35.4705893,-79.1775333
0.001,515.42,59.61,35.4697617,-79.1782771
0.000,515.42,59.61,35.4697546,-79.1783174
0.000,515.44,59.62,35.4695436,-79.1782172
0.000,515.48,63.52,35.4686840,-79.1782755
0.000,515.43,59.47,35.4696046,-79.1782128
0.000,515.43,59.35,35.4696033,-79.1781534
0.000,515.43,59.55,35.4696448,-79.1782099
0.000,515.34,60.12,35.4696777,-79.1791549
0.000,515.34,60.41,35.4696230,-79.1791589
0.000,515.30,63.89,35.4687840,-79.1792191
0.000,515.34,60.22,35.4696786,-79.1791797
0.000,515.41,69.75,35.4733800,-79.1789767
0.000,515.41,69.58,35.4735068,-79.1789692
0.001,515.40,70.01,35.4733046,-79.1789811
0.000,515.40,70.01,35.4733018,-79.1789353
0.001,515.38,68.70,35.4722964,-79.1790362
0.000,515.38,68.70,35.4721943,-79.1790426
0.000,515.38,68.70,35.4722438,-79.1790395
0.001,515.35,61.07,35.4702923,-79.1791427
0.000,515.35,61.07,35.4702923,-79.1790989
0.002,515.38,70.00,35.4716532,-79.1790677
0.000,515.40,69.58,35.4716264,-79.1782692
0.000,515.40,69.58,35.4716568,-79.1782692
0.000,515.41,69.50,35.4716203,-79.1780827
0.001,515.41,69.58,35.4716930,-79.1780730
0.000,515.41,69.29,35.4716183,-79.1780180
0.001,515.41,68.83,35.4716002,-79.1774304
0.000,515.38,70.00,35.4716512,-79.1790073
0.001,515.67,78.05,35.4756961,-79.1773955
0.000,515.67,77.72,35.4757386,-79.1773986
0.000,515.52,81.32,35.4742309,-79.1773538
0.000,515.52,81.32,35.4742310,-79.1773262
0.000,515.41,78.61,35.4732152,-79.1778029
0.000,515.41,78.40,35.4731829,-79.1778197
0.001,515.41,78.55,35.4731716,-79.1777841
0.001,515.41,78.27,35.4731498,-79.1778369
0.001,515.41,78.25,35.4731753,-79.1779019
0.000,515.54,71.37,35.4736029,-79.1812055
0.000,515.54,71.33,35.4736000,-79.1812907
0.002,515.55,70.82,35.4735975,-79.1810085
0.001,515.55,70.53,35.4735610,-79.1810084
0.000,515.42,69.15,35.4735236,-79.1790560
0.000,515.59,68.36,35.4735573,-79.1796265
0.038,515.41,69.18,35.4735644,-79.1790486
0.000,515.61,68.34,35.4735587,-79.1796892
0.000,515.60,68.13,35.4735059,-79.1796924
0.008,515.35,71.31,35.4723250,-79.1802676
0.001,515.35,71.48,35.4722821,-79.1802713
0.000,515.65,85.23,35.4755513,-79.1790214
0.000,515.65,84.02,35.4756286,-79.1788977
0.000,515.65,85.47,35.4755182,-79.1790213
0.000,515.61,68.19,35.4736220,-79.1796866
0.001,515.62,71.97,35.4742963,-79.1796587
0.000,515.62,71.97,35.4742964,-79.1796084
0.002,514.21,71.89,35.4721863,-79.1880642
0.000,513.58,77.75,35.4712343,-79.1882668
0.000,513.58,77.71,35.4712268,-79.1882338
0.000,512.99,84.65,35.4703321,-79.1884573
0.000,513.01,84.57,35.4703642,-79.1884505
0.000,513.00,84.57,35.4703596,-79.1883918
0.020,513.00,84.27,35.4703552,-79.1883366
0.000,512.97,84.83,35.4702825,-79.1884678
0.000,512.97,85.61,35.4703012,-79.1885395
0.001,512.97,86.17,35.4703391,-79.1886841
0.001,512.97,90.19,35.4695864,-79.1891842
0.000,512.97,90.05,35.4695670,-79.1890765
0.000,512.97,85.91,35.4703685,-79.1886648
0.000,512.97,90.19,35.4695616,-79.1891841
0.000,512.72,88.02,35.4696515,-79.1886016
0.000,512.72,87.60,35.4696572,-79.1885430
0.000,512.72,87.01,35.4695783,-79.1884287
0.001,512.06,91.30,35.4680126,-79.1889513
0.000,512.06,91.10,35.4680191,-79.1889996
0.000,511.99,92.80,35.4683268,-79.1898693
0.000,511.99,92.80,35.4683235,-79.1899057
0.007,513.43,92.60,35.4721997,-79.1919616
0.000,513.43,90.40,35.4724045,-79.1912247
0.000,513.43,92.68,35.4722268,-79.1919678
0.000,513.43,94.97,35.4722589,-79.1936231
0.000,513.43,95.13,35.4721781,-79.1932044
0.000,513.43,94.82,35.4721682,-79.1931384
0.001,513.43,94.97,35.4722192,-79.1931302
0.001,513.43,90.22,35.4724277,-79.1911698
0.000,513.35,90.84,35.4728714,-79.1917539
0.000,513.35,90.45,35.4729053,-79.1917333
0.007,513.34,91.07,35.4729010,-79.1918095
0.001,513.25,86.04,35.4761746,-79.1920789
0.001,513.25,85.98,35.4762208,-79.1920683
0.005,513.29,83.14,35.4743470,-79.1925694
0.000,513.29,83.21,35.4743382,-79.1925396
0.000,513.25,85.98,35.4761957,-79.1919718
0.001,513.26,85.98,35.4761837,-79.1919257
0.000,513.26,85.98,35.4762161,-79.1919118
0.003,513.25,81.21,35.4765264,-79.1937938
0.001,513.25,81.21,35.4765518,-79.1938082
0.000,513.25,85.98,35.4762114,-79.1920323
0.000,513.18,74.23,35.4776756,-79.1912948
0.000,513.17,73.84,35.4777133,-79.1912488
0.001,513.25,86.01,35.4762608,-79.1920124
0.001,512.85,78.44,35.4801441,-79.1944297
0.000,513.01,73.37,35.4796465,-79.1935176
0.000,513.10,73.01,35.4786379,-79.1923298
0.000,513.10,72.89,35.4786706,-79.1923683
0.000,513.10,72.68,35.4786203,-79.1923584
0.001,513.20,74.24,35.4771805,-79.1901144
0.000,513.20,73.89,35.4772100,-79.1902295
0.000,513.20,74.61,35.4771676,-79.1902438
0.001,513.33,77.73,35.4758879,-79.1905969
0.000,513.33,78.16,35.4759322,-79.1905805
0.000,514.14,78.55,35.4750938,-79.1876005
0.000,514.20,79.89,35.4743192,-79.1877677
0.000,514.11,77.49,35.4753380,-79.1876577
0.002,514.12,77.52,35.4753323,-79.1876120
0.000,514.12,77.32,35.4753582,-79.1876121
0.001,513.72,75.95,35.4755367,-79.1892523
0.001,513.72,76.11,35.4755545,-79.1892497
0.000,513.36,77.04,35.4758662,-79.1905151
0.000,513.36,77.33,35.4758901,-79.1905151
0.000,513.34,77.40,35.4758794,-79.1905650
0.001,513.34,73.24,35.4745845,-79.1909310
0.000,513.34,72.62,35.4745787,-79.1908889
0.001,513.34,73.11,35.4746855,-79.1909056
0.000,513.34,76.92,35.4758016,-79.1905918
0.000,513.78,76.95,35.4755011,-79.1890482
0.002,513.79,85.74,35.4735816,-79.1893809
0.001,513.79,85.14,35.4736700,-79.1894421
0.000,513.79,85.25,35.4736294,-79.1894140
0.000,513.79,84.98,35.4736888,-79.1894192
0.000,513.79,85.32,35.4736090,-79.1893999
0.000,513.78,81.26,35.4716362,-79.1892502
0.000,517.63,66.78,35.4803671,-79.1764978
0.000,517.63,66.85,35.4803395,-79.1764851
0.000,517.61,66.30,35.4803520,-79.1765471
0.000,517.68,67.79,35.4803946,-79.1764076
0.000,515.59,86.55,35.4773545,-79.1819645
0.000,515.59,86.27,35.4773741,-79.1819303
0.000,515.69,80.56,35.4777895,-79.1811939
0.000,515.72,80.86,35.4778892,-79.1810166
0.001,515.72,80.75,35.4779296,-79.1809451
0.000,515.91,76.37,35.4787223,-79.1795463
0.000,515.59,86.20,35.4774097,-79.1819626
0.000,515.72,80.93,35.4779669,-79.1809729
0.001,515.34,83.67,35.4766277,-79.1832466
0.000,515.34,83.67,35.4766541,-79.1832676
0.001,514.69,73.60,35.4750965,-79.1859704
0.000,514.95,74.12,35.4756131,-79.1850438
0.000,514.69,73.65,35.4751236,-79.1859933
0.001,514.23,79.90,35.4743059,-79.1876070
0.000,514.23,73.84,35.4728803,-79.1878813
0.000,514.23,73.84,35.4728516,-79.1878863
0.000,514.23,73.84,35.4728774,-79.1878565
0.000,514.23,79.57,35.4742256,-79.1876227
0.000,514.23,73.23,35.4729652,-79.1878667
0.000,514.98,74.72,35.4756578,-79.1849633
0.001,514.98,74.63,35.4756037,-79.1849133
0.002,514.97,75.19,35.4737902,-79.1848734
0.000,515.01,75.69,35.4757284,-79.1848361
0.000,515.04,76.40,35.4757760,-79.1847502
0.000,515.01,75.60,35.4756920,-79.1848057
0.000,515.07,77.09,35.4757960,-79.1846378
0.000,515.07,76.00,35.4756855,-79.1847394
0.000,515.66,69.76,35.4799666,-79.1806907
0.000,515.66,69.87,35.4799923,-79.1807092
0.006,515.32,84.10,35.4777128,-79.1847071
0.000,515.32,84.12,35.4777378,-79.1847297
0.000,515.19,77.31,35.4770976,-79.1858054
0.000,515.19,77.68,35.4771227,-79.1857599
0.003,515.18,77.49,35.4770273,-79.1856792
0.000,515.07,77.12,35.4758234,-79.1846573
0.000,515.08,77.56,35.4758677,-79.1845852
0.001,515.19,80.57,35.4761739,-79.1840470
0.000,515.19,77.91,35.4754523,-79.1834313
0.000,515.19,77.83,35.4753971,-79.1833842
0.000,515.19,78.12,35.4754737,-79.1833887
0.000,515.19,80.32,35.4761419,-79.1840197
0.000,515.25,67.71,35.4723069,-79.1813527
0.000,515.26,67.26,35.4723649,-79.1813500
0.000,515.57,87.16,35.4772809,-79.1820934
0.000,515.58,87.42,35.4772190,-79.1820354
0.000,515.64,88.31,35.4764194,-79.1813007
0.000,515.64,88.37,35.4763980,-79.1813585
0.000,515.64,85.82,35.4761924,-79.1819149
0.000,515.64,88.36,35.4763826,-79.1812671
0.000,515.62,79.25,35.4750158,-79.1812218
0.000,515.62,79.35,35.4750157,-79.1812563
0.000,515.62,79.41,35.4750658,-79.1812191
0.000,515.62,78.98,35.4749628,-79.1812246
0.000,515.59,74.08,35.4742797,-79.1812615
0.000,515.62,71.51,35.4742387,-79.1796611
0.001,515.62,71.17,35.4742400,-79.1797152
0.002,515.59,74.21,35.4742774,-79.1811719
0.000,515.62,79.22,35.4751919,-79.1812123
0.000,515.62,79.35,35.4751942,-79.1812798
0.001,515.62,72.71,35.4752288,-79.1822991
0.000,515.63,80.82,35.4756100,-79.1811898
0.000,515.63,81.17,35.4756598,-79.1811872
0.000,515.63,81.14,35.4756073,-79.1811048
0.001,515.63,79.90,35.4755761,-79.1801342
0.001,515.63,80.46,35.4749708,-79.1796247
0.002,515.62,78.93,35.4750133,-79.1811349
0.001,515.63,80.14,35.4749723,-79.1796773
0.000,515.64,88.72,35.4763317,-79.1812206
0.001,515.88,77.15,35.4765502,-79.1791920
0.000,515.89,77.03,35.4765508,-79.1791362
0.001,515.76,84.26,35.4764857,-79.1802252
0.000,515.76,83.99,35.4765198,-79.1802253
0.000,515.67,88.63,35.4764292,-79.1810635
0.000,515.67,88.39,35.4764656,-79.1810636
0.000,516.69,64.50,35.4795224,-79.1781134
0.001,516.75,64.33,35.4795818,-79.1780053
0.000,516.72,66.25,35.4788927,-79.1775789
0.000,516.72,66.25,35.4789161,-79.1775309
0.000,516.15,69.60,35.4773977,-79.1766760
0.000,516.15,69.74,35.4773977,-79.1767081
0.000,515.98,70.01,35.4766944,-79.1767987
0.000,515.98,69.74,35.4767239,-79.1768007
0.000,515.98,71.33,35.4766426,-79.1776807
0.000,515.98,71.42,35.4766683,-79.1776808
0.000,515.99,69.48,35.4767055,-79.1766600
0.000,516.01,68.95,35.4767600,-79.1766218
0.000,516.14,69.37,35.4773418,-79.1766705
0.000,515.98,73.30,35.4766068,-79.1782241
0.001,515.98,71.09,35.4766573,-79.1774130
0.000,515.96,71.12,35.4766129,-79.1774102
0.004,515.83,73.28,35.4763093,-79.1773907
0.000,515.89,76.61,35.4765551,-79.1790690
0.000,515.96,74.59,35.4765879,-79.1785581
0.000,515.96,74.29,35.4766259,-79.1785618
0.002,515.98,73.73,35.4766565,-79.1783593
0.000,515.66,69.65,35.4800439,-79.1805539
0.000,515.75,68.93,35.4801182,-79.1804222
0.180,515.56,69.21,35.4799667,-79.1804879
0.001,515.69,72.18,35.4795030,-79.1800898
0.000,515.69,72.17,35.4795277,-79.1800474
0.000,515.66,70.11,35.4801090,-79.1806113
0.000,515.90,75.86,35.4788262,-79.1795180
0.000,515.90,75.86,35.4788403,-79.1794923
0.003,515.88,75.91,35.4788686,-79.1795538
0.000,515.94,76.17,35.4786942,-79.1794051
0.000,516.14,75.39,35.4775062,-79.1784966
0.000,516.14,75.41,35.4775078,-79.1784608
0.000,516.17,76.37,35.4776827,-79.1785736
0.000,516.17,70.84,35.4774903,-79.1767407
0.000,516.17,70.54,35.4774932,-79.1766853
0.000,516.16,70.30,35.4774534,-79.1766814
0.000,516.21,76.86,35.4778835,-79.1787201
0.000,516.48,67.44,35.4786536,-79.1773761
0.000,516.70,66.67,35.4787605,-79.1774668
0.000,516.46,67.43,35.4785988,-79.1774715
0.001,516.22,76.87,35.4779121,-79.1786702
0.001,516.73,66.58,35.4788061,-79.1775054
0.000,517.37,66.80,35.4792238,-79.1765362
0.000,517.55,66.38,35.4792210,-79.1762719
0.000,517.22,66.90,35.4792249,-79.1767686
0.000,517.19,64.55,35.4800547,-79.1771467
0.000,517.39,65.67,35.4801795,-79.1769210
0.000,517.20,64.39,35.4799140,-79.1770232
0.000,517.20,64.29,35.4799635,-79.1770667
0.000,517.22,66.11,35.4793893,-79.1767754
0.000,517.20,64.29,35.4799497,-79.1770930
0.000,517.22,66.05,35.4793892,-79.1768065
0.005,517.06,63.67,35.4806961,-79.1777119
0.000,517.06,63.79,35.4807127,-79.1776807
0.000,517.18,64.28,35.4801065,-79.1771944
0.001,516.61,66.66,35.4807679,-79.1792697
0.000,516.66,66.69,35.4807994,-79.1792137
0.000,516.66,66.67,35.4808031,-79.1792071
0.000,516.66,66.66,35.4807362,-79.1791495
0.006,516.67,64.49,35.4802276,-79.1787130
0.000,516.67,64.49,35.4802471,-79.1786740
0.000,516.66,66.51,35.4806906,-79.1791102
0.000,516.66,66.62,35.4807048,-79.1790792
0.002,516.37,69.00,35.4792014,-79.1786950
0.000,516.61,65.31,35.4794499,-79.1782451
0.006,516.63,65.17,35.4794686,-79.1782113
0.000,516.63,64.52,35.4796198,-79.1783356
0.000,516.63,64.73,35.4796865,-79.1783904
0.000,516.37,69.07,35.4792370,-79.1787222
0.000,516.63,65.43,35.4795719,-79.1784277
0.000,516.63,65.89,35.4795746,-79.1785019
