OBJECTID,ELEVATION,TRAVEL,LON,LAT
1473.00000,450.94975,11.12000,-79.1710097,35.4462322
1474.00000,454.13048,11.40000,-79.1721212,35.4456616
1475.00000,445.41768,42.91000,-79.1731435,35.4447509
1476.00000,447.65186,10.87000,-79.1689717,35.4464341
1477.00000,417.05107,14.66000,-79.1716388,35.4414488
1478.00000,439.66176,11.26000,-79.1704630,35.4446003
1479.00000,443.73655,55.42000,-79.1730643,35.4423058
1480.00000,431.99330,68.49000,-79.1727406,35.4398616
1481.00000,433.18898,71.37000,-79.1719071,35.4385001
1482.00000,428.91674,71.37000,-79.1727461,35.4376999
1483.00000,422.30462,71.37000,-79.1734176,35.4374550
1484.00000,414.80069,71.37000,-79.1746398,35.4373721
1485.00000,412.63178,68.49000,-79.1752516,35.4377533
1486.00000,416.27224,9.56000,-79.1632501,35.4512077
1487.00000,421.20423,9.82000,-79.1614733,35.4524452
1488.00000,405.26137,12.78000,-79.1618768,35.4487706
1489.00000,414.62747,13.00000,-79.1632756,35.4463561
1490.00000,403.80781,13.13000,-79.1639729,35.4449498
1491.00000,401.45763,13.26000,-79.1635545,35.4436078
1492.00000,415.95965,13.26000,-79.1633203,35.4425690
1493.00000,408.95757,13.26000,-79.1615779,35.4423782
1494.00000,388.54265,20.07000,-79.1603743,35.4425940
1495.00000,388.52953,18.56000,-79.1611994,35.4432547
1496.00000,392.84636,13.26000,-79.1625352,35.4436224
1497.00000,404.28195,13.26000,-79.1646135,35.4436317
1498.00000,418.29127,14.12000,-79.1665994,35.4419129
1499.00000,390.83138,13.63000,-79.1659898,35.4396232
1500.00000,400.49568,13.93000,-79.1685225,35.4400061
1501.00000,427.20168,71.71000,-79.1703791,35.4379984
1502.00000,422.28042,100.42000,-79.1665139,35.4352417
1503.00000,423.64586,44.28000,-79.1682595,35.4361282
1504.00000,408.69519,20.02000,-79.1694208,35.4352717
1505.00000,464.32781,77.48000,-79.2084247,35.4361825
1506.00000,441.55698,86.43000,-79.2059240,35.4312447
1507.00000,433.35103,79.86000,-79.2040310,35.4288842
1508.00000,414.44535,27.10000,-79.2023598,35.4270535
1509.00000,405.06451,87.30000,-79.2008842,35.4248247
1510.00000,397.92576,74.65000,-79.2001205,35.4225337
1511.00000,398.91839,74.65000,-79.1988483,35.4201847
1512.00000,385.16551,57.36000,-79.2032614,35.4223947
1513.00000,406.11669,58.20000,-79.2061107,35.4225134
1514.00000,385.97073,59.54000,-79.2096827,35.4220416
1515.00000,397.65880,87.68000,-79.2123227,35.4219197
1516.00000,361.49767,88.03000,-79.2154949,35.4219521
1517.00000,420.38971,88.72000,-79.2189584,35.4219718
1518.00000,433.22586,90.13000,-79.2210523,35.4218393
1519.00000,458.76962,88.69000,-79.2239070,35.4216795
1520.00000,375.95522,82.23000,-79.1943385,35.4249841
1521.00000,375.05705,87.82000,-79.1949796,35.4258766
1522.00000,386.44837,85.47000,-79.1973970,35.4238288
1523.00000,378.13562,78.30000,-79.1933714,35.4242062
1524.00000,383.47725,22.22000,-79.1927035,35.4232432
1525.00000,378.90804,22.90000,-79.1923118,35.4224969
1526.00000,383.83020,77.68000,-79.1902238,35.4204980
1527.00000,396.65798,75.17000,-79.1892053,35.4197592
1528.00000,360.56614,109.05000,-79.1941428,35.4136238
1529.00000,374.99939,109.05000,-79.1928064,35.4111727
1530.00000,378.80029,109.05000,-79.1923657,35.4106874
1531.00000,371.77965,109.05000,-79.1905103,35.4108267
1532.00000,367.91644,109.05000,-79.1886156,35.4103829
1533.00000,362.81405,109.05000,-79.1912800,35.4124830
1534.00000,399.93570,109.05000,-79.1919804,35.4085728
1535.00000,407.94786,44.63000,-79.1920242,35.4061715
1536.00000,423.96241,44.63000,-79.1900224,35.4013324
1537.00000,416.29981,44.63000,-79.1900535,35.4027468
1538.00000,406.42976,41.24000,-79.1849336,35.4033936
1539.00000,417.70428,43.49000,-79.1880354,35.4029245
1540.00000,418.09694,44.63000,-79.1921972,35.4027547
1541.00000,407.59464,45.54000,-79.1917176,35.3997932
1542.00000,410.87811,46.15000,-79.1910983,35.3984858
1543.00000,412.27249,46.48000,-79.1914778,35.3976850
1544.00000,397.42268,25.79000,-79.1944014,35.3905084
1545.00000,425.16456,16.62000,-79.1516042,35.4471193
1546.00000,439.42336,18.32000,-79.1550053,35.4483970
1547.00000,421.93245,15.86000,-79.1575558,35.4487138
1548.00000,423.12230,12.58000,-79.1600660,35.4494307
1549.00000,431.12047,20.31000,-79.1555520,35.4471135
1550.00000,427.99006,20.43000,-79.1561520,35.4469479
1551.00000,418.97794,18.32000,-79.1539435,35.4471081
1552.00000,425.78222,18.32000,-79.1547834,35.4465586
1553.00000,421.94555,18.32000,-79.1544374,35.4461527
1554.00000,412.59775,16.62000,-79.1527119,35.4464212
1555.00000,398.95310,16.62000,-79.1509338,35.4457333
1556.00000,409.01186,15.93000,-79.1493733,35.4450539
1557.00000,401.28795,15.95000,-79.1507109,35.4441208
1558.00000,415.86033,15.93000,-79.1512540,35.4429212
1559.00000,411.12187,16.03000,-79.1516825,35.4440223
1560.00000,421.97890,15.98000,-79.1519922,35.4421356
1561.00000,416.90569,16.62000,-79.1527023,35.4428652
1562.00000,411.76449,16.62000,-79.1529627,35.4436864
1563.00000,411.10186,18.56000,-79.1536249,35.4436959
1564.00000,418.54365,16.62000,-79.1541238,35.4451681
1565.00000,301.85787,39.96000,-79.1910904,35.5516381
1566.00000,329.70790,114.49000,-79.1807214,35.5585487
1567.00000,356.49882,124.88000,-79.1771234,35.5601819
1568.00000,337.64812,59.14000,-79.1749519,35.5611184
1569.00000,364.15576,59.12000,-79.1702889,35.5640893
1570.00000,356.45057,59.12000,-79.1692108,35.5651088
1571.00000,351.51771,107.32000,-79.1683386,35.5658420
1572.00000,371.67280,31.78000,-79.1659636,35.5683083
1573.00000,366.20673,129.79000,-79.1647110,35.5700108
1574.00000,346.39681,33.66000,-79.1635265,35.5716263
1575.00000,301.93612,16.74000,-79.1433397,35.5143451
1576.00000,249.27431,10.65000,-79.1384207,35.5148129
1577.00000,256.66989,10.23000,-79.1353769,35.5150893
1578.00000,239.01595,11.21000,-79.1253080,35.5172285
1579.00000,235.69330,11.21000,-79.1237564,35.5177513
1580.00000,228.31281,11.23000,-79.1220201,35.5176177
1581.00000,227.08928,11.23000,-79.1217864,35.5175135
1582.00000,259.85741,11.51000,-79.1205858,35.5202130
1583.00000,256.75934,11.63000,-79.1193853,35.5220799
1584.00000,224.46136,12.22000,-79.1181201,35.5245992
1585.00000,240.16637,12.41000,-79.1180832,35.5267262
1586.00000,265.42037,12.60000,-79.1175278,35.5294060
1587.00000,283.75822,12.97000,-79.1179895,35.5312956
1588.00000,293.04058,13.05000,-79.1185297,35.5331592
1589.00000,293.61511,13.29000,-79.1199461,35.5329364
1590.00000,286.84197,13.87000,-79.1245422,35.5312852
1591.00000,306.16106,13.87000,-79.1250900,35.5322177
1592.00000,298.00200,13.85000,-79.1250965,35.5335275
1593.00000,298.96309,13.85000,-79.1249083,35.5348936
1594.00000,295.95326,13.85000,-79.1253595,35.5361194
1595.00000,301.33772,14.01000,-79.1262627,35.5304743
1596.00000,318.36961,14.55000,-79.1297273,35.5297903
1597.00000,336.55671,15.33000,-79.1373306,35.5284752
1598.00000,331.93548,15.79000,-79.1400494,35.5280195
1599.00000,309.44560,16.30000,-79.1434526,35.5276853
1600.00000,312.52965,16.74000,-79.1464121,35.5274441
1601.00000,312.57151,17.20000,-79.1498049,35.5271106
1602.00000,315.46809,17.72000,-79.1528352,35.5265823
1603.00000,326.69779,18.12000,-79.1557928,35.5254518
1604.00000,342.07196,18.58000,-79.1587573,35.5243944
1605.00000,327.62544,20.40000,-79.1614473,35.5282536
1606.00000,322.16486,20.83000,-79.1611042,35.5301739
1607.00000,317.86469,17.72000,-79.1540838,35.5274288
1608.00000,318.54968,17.62000,-79.1525877,35.5271856
1609.00000,317.90315,17.20000,-79.1509196,35.5277886
1610.00000,318.01976,17.62000,-79.1533044,35.5286212
1611.00000,323.41455,21.20000,-79.1598190,35.5315703
1612.00000,304.82652,21.77000,-79.1569405,35.5335095
1613.00000,340.60149,23.03000,-79.1545548,35.5384709
1614.00000,317.86540,23.74000,-79.1535917,35.5413322
1615.00000,311.56799,24.10000,-79.1531504,35.5426600
1616.00000,298.73612,24.60000,-79.1528588,35.5456225
1617.00000,325.38573,22.99000,-79.1525111,35.5479439
1618.00000,329.46334,19.43000,-79.1494205,35.5482488
1619.00000,308.97936,19.17000,-79.1453066,35.5497445
1620.00000,298.50515,18.76000,-79.1403764,35.5500403
1621.00000,301.84771,18.33000,-79.1357350,35.5507641
1622.00000,311.51898,18.04000,-79.1335169,35.5512682
1623.00000,311.48563,17.77000,-79.1310086,35.5520288
1624.00000,318.05261,17.61000,-79.1298882,35.5528446
1625.00000,278.82866,17.65000,-79.1259784,35.5534446
1626.00000,289.13321,17.65000,-79.1271183,35.5539562
1627.00000,283.42841,139.75000,-79.1013155,35.6149347
1628.00000,326.09836,139.75000,-79.1060051,35.6139850
1629.00000,359.22019,139.75000,-79.1116059,35.6145460
1630.00000,352.31682,139.75000,-79.1108417,35.6140765
1631.00000,292.82731,139.75000,-79.1064078,35.6089225
1632.00000,364.59255,65.22000,-79.1188653,35.6140975
1633.00000,383.45181,81.56000,-79.1233806,35.6121513
1634.00000,367.32788,50.59000,-79.1231040,35.6111280
1635.00000,372.32241,50.59000,-79.1226510,35.6097569
1636.00000,367.84435,50.59000,-79.1222537,35.6085631
1637.00000,346.51146,50.44000,-79.1218668,35.6073691
1638.00000,337.63665,87.28000,-79.1214707,35.6061826
1639.00000,330.78920,87.28000,-79.1210985,35.6049768
1640.00000,333.05888,93.22000,-79.1206809,35.6037437
1641.00000,331.90276,96.11000,-79.1201030,35.6024765
1642.00000,335.11971,102.15000,-79.1224156,35.6034001
1643.00000,338.54516,102.15000,-79.1237421,35.6041266
1644.00000,364.44194,96.11000,-79.1241308,35.6054439
1645.00000,352.47632,102.15000,-79.1253973,35.6061769
1646.00000,364.77659,100.80000,-79.1268159,35.6063649
1647.00000,402.40112,96.11000,-79.1269285,35.6079894
1648.00000,389.26618,50.44000,-79.1246594,35.6113793
1649.00000,375.19073,93.22000,-79.1272809,35.6095552
1650.00000,393.47580,102.15000,-79.1289125,35.6083368
1651.00000,395.33576,93.20000,-79.1299663,35.6074603
1652.00000,380.88365,62.44000,-79.1547934,35.5835884
1653.00000,378.10423,70.08000,-79.1540500,35.5845712
1654.00000,365.46014,70.80000,-79.1528668,35.5866703
1655.00000,337.77655,70.80000,-79.1553706,35.5875770
1656.00000,361.32843,70.80000,-79.1589619,35.5892444
1657.00000,358.88561,70.80000,-79.1571401,35.5885466
1658.00000,375.62108,62.44000,-79.1566957,35.5850526
1659.00000,356.73081,61.97000,-79.1588922,35.5851557
1660.00000,345.80394,60.85000,-79.1616729,35.5854485
1661.00000,359.70675,85.53000,-79.1512713,35.5883642
1662.00000,366.81494,40.18000,-79.1501040,35.5904622
1663.00000,348.13675,40.09000,-79.1521284,35.5911115
1664.00000,346.13009,40.18000,-79.1526324,35.5921669
1665.00000,351.89908,40.18000,-79.1525804,35.5932146
1666.00000,353.21507,54.21000,-79.1533099,35.5908720
1667.00000,373.38918,72.87000,-79.1473317,35.5924933
1668.00000,373.15525,72.87000,-79.1472546,35.5928520
1669.00000,374.73284,100.80000,-79.1299230,35.6089815
1670.00000,366.42048,91.98000,-79.1320703,35.6087480
1671.00000,378.05292,91.98000,-79.1311376,35.6077847
1672.00000,366.07861,64.38000,-79.1322655,35.6069741
1673.00000,350.48741,83.75000,-79.1333818,35.6049460
1674.00000,337.86365,77.75000,-79.1368955,35.6010744
1675.00000,312.40830,82.82000,-79.1385327,35.5995327
1676.00000,325.10742,73.23000,-79.1397728,35.5983663
1677.00000,353.44268,63.56000,-79.1414201,35.5968201
1678.00000,346.15584,65.10000,-79.1429098,35.5954454
1679.00000,367.33185,59.09000,-79.1443358,35.5943965
1680.00000,361.33587,64.22000,-79.1404862,35.5954907
1681.00000,365.60990,68.07000,-79.1335749,35.5962862
1682.00000,361.43294,68.07000,-79.1314179,35.5974662
1683.00000,366.24492,68.07000,-79.1319268,35.5992294
1684.00000,377.11826,65.36000,-79.1476512,35.5938597
1685.00000,371.97617,63.66000,-79.1480404,35.5956492
1686.00000,355.99634,40.18000,-79.1472747,35.5905137
1687.00000,359.50757,72.87000,-79.1461638,35.5904757
1688.00000,368.70743,60.61000,-79.1557270,35.5822694
1689.00000,367.60158,27.85000,-79.1536910,35.5819785
1690.00000,368.36711,27.85000,-79.1527244,35.5817864
1691.00000,352.55373,27.63000,-79.1507035,35.5816636
1692.00000,352.24183,27.32000,-79.1492361,35.5817200
1693.00000,345.95158,26.96000,-79.1478127,35.5817663
1694.00000,335.92727,26.29000,-79.1453991,35.5818519
1695.00000,325.17853,26.29000,-79.1440074,35.5818674
1696.00000,342.95293,26.06000,-79.1422866,35.5812801
1697.00000,325.95108,25.54000,-79.1407369,35.5803275
1698.00000,300.27441,24.99000,-79.1390990,35.5793433
1699.00000,291.00756,23.40000,-79.1343724,35.5766342
1700.00000,277.44203,22.53000,-79.1319826,35.5748450
1701.00000,267.96805,21.60000,-79.1294157,35.5732913
1702.00000,232.89351,20.70000,-79.1258834,35.5722051
1703.00000,213.48607,20.75000,-79.1251911,35.5740865
1704.00000,263.11210,20.73000,-79.1209836,35.5779660
1705.00000,281.33887,20.75000,-79.1219150,35.5830335
1706.00000,266.09785,22.53000,-79.1233803,35.5832119
1707.00000,256.79606,23.40000,-79.1244667,35.5836445
1708.00000,271.05444,23.40000,-79.1239249,35.5848502
1709.00000,263.57792,23.40000,-79.1257491,35.5832654
1710.00000,264.36103,22.53000,-79.1258281,35.5820396
1711.00000,264.57858,22.53000,-79.1264690,35.5812720
1712.00000,254.77652,22.53000,-79.1269987,35.5802776
1713.00000,269.15756,23.40000,-79.1266156,35.5828367
1714.00000,265.25443,23.40000,-79.1277183,35.5819634
1715.00000,253.46190,23.40000,-79.1286895,35.5811469
1716.00000,418.08064,12.39000,-79.1478483,35.4526932
1717.00000,396.68461,22.42000,-79.1692685,35.4669807
1718.00000,385.88201,22.88000,-79.1704162,35.4657674
1719.00000,375.64050,23.88000,-79.1719692,35.4636072
1720.00000,381.63693,39.23000,-79.1739620,35.4628848
1721.00000,360.68826,39.23000,-79.1743679,35.4640732
1722.00000,357.48777,39.23000,-79.1751828,35.4639291
1723.00000,406.04780,41.11000,-79.1718602,35.4623313
1724.00000,423.09018,35.47000,-79.1709687,35.4612695
1725.00000,401.14621,35.69000,-79.1698084,35.4627969
1726.00000,385.99190,26.39000,-79.1705994,35.4640530
1727.00000,404.72310,26.39000,-79.1697285,35.4643370
1728.00000,390.99365,22.40000,-79.1691933,35.4650743
1729.00000,423.19953,22.55000,-79.1688286,35.4637235
1730.00000,401.90955,22.40000,-79.1679678,35.4648400
1731.00000,414.75955,25.91000,-79.1673035,35.4659286
1732.00000,406.89671,22.42000,-79.1683517,35.4664814
1733.00000,419.44013,22.09000,-79.1663159,35.4669238
1734.00000,421.98634,16.61000,-79.1652616,35.4663783
1735.00000,434.60090,22.25000,-79.1660869,35.4656199
1736.00000,421.99480,22.40000,-79.1671035,35.4643329
1737.00000,424.42601,22.55000,-79.1679898,35.4631404
1738.00000,441.00590,22.85000,-79.1695580,35.4611243
1739.00000,417.22113,22.71000,-79.1678667,35.4615157
1740.00000,447.72310,21.36000,-79.1666361,35.4611976
1741.00000,484.84416,12.71000,-79.1671374,35.4588145
1742.00000,439.12146,21.19000,-79.1653178,35.4595917
1743.00000,452.07812,16.39000,-79.1651290,35.4641787
1744.00000,415.11542,30.37000,-79.1626255,35.4678106
1745.00000,415.47389,30.37000,-79.1637317,35.4683713
1746.00000,433.96858,10.14000,-79.1628275,35.4651346
1747.00000,444.38831,11.12000,-79.1636584,35.4640294
1748.00000,449.30242,10.10000,-79.1615467,35.4644558
1749.00000,415.89642,29.55000,-79.1600136,35.4664076
1750.00000,428.88145,11.13000,-79.1641557,35.4658159
1751.00000,452.70336,9.16000,-79.1599849,35.4628769
1752.00000,434.44185,9.59000,-79.1580693,35.4600782
1753.00000,434.71421,9.02000,-79.1591703,35.4616856
1754.00000,453.53841,9.24000,-79.1593904,35.4634632
1755.00000,367.27097,23.03000,-79.1709121,35.4676056
1756.00000,357.79152,23.43000,-79.1724371,35.4659029
1757.00000,365.82418,26.57000,-79.1748379,35.4669499
1758.00000,369.00511,24.10000,-79.1732874,35.4685562
1759.00000,355.79651,23.43000,-79.1731105,35.4670994
1760.00000,362.34140,23.03000,-79.1717155,35.4680492
1761.00000,362.43008,22.54000,-79.1714613,35.4709978
1762.00000,359.21721,36.76000,-79.1736654,35.4717073
1763.00000,351.61198,36.76000,-79.1757332,35.4726414
1764.00000,341.82884,21.01000,-79.1784346,35.4776062
1765.00000,327.77928,34.39000,-79.1784796,35.4756599
1766.00000,319.64331,34.41000,-79.1789899,35.4754927
1767.00000,424.05089,9.28000,-79.1559053,35.4624221
1768.00000,416.32353,8.01000,-79.1547415,35.4606653
1769.00000,421.50846,7.80000,-79.1539849,35.4594857
1770.00000,447.74577,14.90000,-79.1466746,35.4678612
1771.00000,454.64542,8.87000,-79.1438904,35.4646474
1772.00000,462.03001,6.07000,-79.1418246,35.4610218
1773.00000,454.21357,6.16000,-79.1433009,35.4605462
1774.00000,447.41842,6.33000,-79.1449627,35.4599940
1775.00000,447.50959,6.70000,-79.1464649,35.4594485
1776.00000,446.88573,6.87000,-79.1488674,35.4594449
1777.00000,437.88851,9.51000,-79.1498976,35.4611986
1778.00000,425.29022,8.52000,-79.1508946,35.4629121
1779.00000,422.82987,8.52000,-79.1520681,35.4626846
1780.00000,417.36364,8.52000,-79.1530190,35.4625062
1781.00000,430.08797,9.17000,-79.1510177,35.4615640
1782.00000,424.80915,8.52000,-79.1522979,35.4619626
1783.00000,421.22020,9.17000,-79.1519981,35.4611370
1784.00000,445.70491,6.93000,-79.1481645,35.4581997
1785.00000,428.14891,7.13000,-79.1496084,35.4575944
1786.00000,425.53975,7.49000,-79.1506888,35.4571323
1787.00000,422.57505,10.49000,-79.1499637,35.4561658
1788.00000,434.97586,10.37000,-79.1490319,35.4565831
1789.00000,442.45613,11.07000,-79.1478249,35.4570135
1790.00000,443.49169,7.21000,-79.1476091,35.4572606
1791.00000,429.83548,11.37000,-79.1472362,35.4559019
1792.00000,430.10553,10.92000,-79.1481444,35.4556177
1793.00000,425.58894,11.37000,-79.1469588,35.4557117
1794.00000,423.95443,9.19000,-79.1462505,35.4558583
1795.00000,417.88162,11.51000,-79.1473711,35.4545794
1796.00000,415.74045,11.65000,-79.1462248,35.4540747
1797.00000,419.31382,9.19000,-79.1448354,35.4553978
1798.00000,420.19234,8.43000,-79.1440054,35.4557092
1799.00000,415.35594,8.43000,-79.1426990,35.4554718
1800.00000,427.18477,8.94000,-79.1458186,35.4566323
1801.00000,428.70748,26.56000,-79.1467472,35.4562917
1802.00000,413.43296,11.85000,-79.1466678,35.4534118
1803.00000,416.97645,8.02000,-79.1405230,35.4556299
1804.00000,417.99878,7.20000,-79.1395782,35.4543089
1805.00000,411.43305,8.37000,-79.1427064,35.4510175
1806.00000,408.83645,8.36000,-79.1432365,35.4518049
1807.00000,417.30582,9.16000,-79.1416268,35.4499620
1808.00000,409.49090,8.82000,-79.1405976,35.4489512
1809.00000,414.97963,8.48000,-79.1396528,35.4495684
1810.00000,426.11820,8.05000,-79.1405503,35.4505576
1811.00000,418.19902,7.78000,-79.1414956,35.4516110
1812.00000,428.60597,7.77000,-79.1422746,35.4523836
1813.00000,418.77637,7.55000,-79.1405270,35.4521150
1814.00000,418.78231,11.49000,-79.1473784,35.4548088
1815.00000,423.00104,23.93000,-79.1446671,35.4694015
1816.00000,426.86856,32.97000,-79.1430993,35.4712325
1817.00000,431.82609,42.62000,-79.1410460,35.4728489
1818.00000,412.68279,42.62000,-79.1401648,35.4722084
1819.00000,446.23275,42.62000,-79.1387050,35.4746084
1820.00000,406.01484,31.69000,-79.1351489,35.4782807
1821.00000,412.46792,42.62000,-79.1438247,35.4728967
1822.00000,458.03142,5.95000,-79.1404790,35.4612282
1823.00000,455.21075,5.91000,-79.1398669,35.4615987
1824.00000,453.11399,5.81000,-79.1382408,35.4617484
1825.00000,447.09608,5.95000,-79.1379065,35.4605240
1826.00000,441.18982,6.06000,-79.1374589,35.4594199
1827.00000,431.97368,6.06000,-79.1357859,35.4597914
1828.00000,425.17092,6.07000,-79.1341703,35.4594609
1829.00000,421.82846,5.60000,-79.1324105,35.4598587
1830.00000,441.74288,6.16000,-79.1372012,35.4583386
1831.00000,443.76577,6.27000,-79.1369047,35.4569709
1832.00000,437.13173,6.59000,-79.1367411,35.4543548
1833.00000,445.19434,6.78000,-79.1361280,35.4529791
1834.00000,438.58619,6.59000,-79.1344143,35.4539340
1835.00000,442.23313,6.85000,-79.1334974,35.4532929
1836.00000,441.19609,6.78000,-79.1353198,35.4529485
1837.00000,441.86499,7.09000,-79.1342460,35.4521730
1838.00000,443.31066,6.85000,-79.1359603,35.4519043
1839.00000,430.93914,8.48000,-79.1380866,35.4508040
1840.00000,437.47337,6.88000,-79.1370189,35.4528102
1841.00000,426.70126,7.38000,-79.1395746,35.4525587
1842.00000,427.53268,8.05000,-79.1399143,35.4510086
1843.00000,429.85250,7.18000,-79.1382875,35.4538918
1844.00000,426.52834,7.20000,-79.1389436,35.4548369
1845.00000,454.85633,5.70000,-79.1356156,35.4625552
1846.00000,447.63518,5.58000,-79.1332430,35.4631902
1847.00000,454.55396,6.02000,-79.1337617,35.4639249
1848.00000,449.89805,6.02000,-79.1352666,35.4639590
1849.00000,442.26666,6.02000,-79.1348016,35.4649701
1850.00000,451.71359,5.74000,-79.1321887,35.4646296
1851.00000,440.94026,9.97000,-79.1325608,35.4667161
1852.00000,449.39528,5.54000,-79.1319316,35.4635638
1853.00000,450.02580,5.47000,-79.1306041,35.4633421
1854.00000,460.26959,5.37000,-79.1282820,35.4631368
1855.00000,461.61572,9.23000,-79.1259061,35.4637950
1856.00000,417.17765,8.97000,-79.1215285,35.4748650
1857.00000,445.96357,8.97000,-79.1218398,35.4658913
1858.00000,419.05690,8.57000,-79.1189765,35.4657758
1859.00000,429.19088,5.32000,-79.1275521,35.4605347
1860.00000,426.98064,5.32000,-79.1279559,35.4598426
1861.00000,418.59105,5.47000,-79.1303504,35.4594665
1862.00000,452.99219,76.11000,-79.1783046,35.4428058
1863.00000,454.33999,4.96000,-79.1257348,35.4623788
1864.00000,451.21576,4.85000,-79.1233158,35.4615330
1865.00000,441.70544,4.54000,-79.1151821,35.4597404
1866.00000,445.95907,4.44000,-79.1134177,35.4594614
1867.00000,446.31669,4.18000,-79.1113387,35.4592452
1868.00000,446.79675,4.17000,-79.1102299,35.4592098
1869.00000,438.22014,9.18000,-79.1124114,35.4604972
1870.00000,434.26066,9.11000,-79.1104194,35.4609405
1871.00000,436.38725,4.16000,-79.1094750,35.4609404
1872.00000,437.77884,4.07000,-79.1089385,35.4610321
1873.00000,435.13365,8.72000,-79.1120713,35.4632593
1874.00000,424.34370,8.30000,-79.1141824,35.4656198
1875.00000,415.26860,8.13000,-79.1120680,35.4652513
1876.00000,396.05107,7.80000,-79.1075681,35.4672145
1877.00000,423.60713,7.51000,-79.1009813,35.4700205
1878.00000,442.13600,4.40000,-79.1082469,35.4575118
1879.00000,428.30444,4.60000,-79.1065848,35.4557502
1880.00000,428.18028,4.65000,-79.1060630,35.4556802
1881.00000,425.13751,4.69000,-79.1054515,35.4551704
1882.00000,402.07407,4.89000,-79.1035389,35.4533024
1883.00000,447.44578,4.07000,-79.1077124,35.4596102
1884.00000,446.00761,4.00000,-79.1064087,35.4600159
1885.00000,444.61164,4.00000,-79.1049448,35.4606973
1886.00000,439.05168,3.96000,-79.1049175,35.4610896
1887.00000,436.32647,3.96000,-79.1048576,35.4624587
1888.00000,431.97457,3.84000,-79.1001504,35.4620664
1889.00000,413.69315,3.72000,-79.0973192,35.4635130
1890.00000,448.96603,6.45000,-79.1416091,35.4587202
1891.00000,423.89605,6.74000,-79.1413159,35.4570173
1892.00000,436.93999,7.97000,-79.1424157,35.4577828
1893.00000,428.77641,7.18000,-79.1442348,35.4588937
1894.00000,439.83088,6.15000,-79.1422938,35.4596310
1895.00000,443.08414,6.71000,-79.1467489,35.4605216
1896.00000,433.39236,6.83000,-79.1482774,35.4621307
1897.00000,426.55245,7.16000,-79.1492195,35.4630691
1898.00000,442.97616,7.09000,-79.1349130,35.4509640
1899.00000,433.81845,7.65000,-79.1323351,35.4487785
1900.00000,426.08573,8.20000,-79.1340864,35.4460736
1901.00000,417.90332,8.40000,-79.1353144,35.4451667
1902.00000,418.47996,8.39000,-79.1355498,35.4454209
1903.00000,411.96782,8.39000,-79.1364759,35.4462617
1904.00000,414.48844,8.37000,-79.1371282,35.4474983
1905.00000,409.70262,8.55000,-79.1364349,35.4443487
1906.00000,409.85663,8.76000,-79.1379230,35.4432067
1907.00000,410.66559,8.76000,-79.1368597,35.4422354
1908.00000,415.05637,8.20000,-79.1331855,35.4464891
1909.00000,422.12921,8.02000,-79.1327132,35.4469557
1910.00000,426.47509,8.13000,-79.1309241,35.4475690
1911.00000,420.12512,8.99000,-79.1297867,35.4463630
1912.00000,413.12304,9.83000,-79.1288133,35.4448625
1913.00000,412.98195,8.99000,-79.1307346,35.4463222
1914.00000,409.78868,8.02000,-79.1314505,35.4459255
1915.00000,409.14176,9.08000,-79.1313472,35.4449363
1916.00000,407.62745,9.83000,-79.1310031,35.4438433
1917.00000,407.13376,10.16000,-79.1316666,35.4430685
1918.00000,406.82268,12.77000,-79.1309099,35.4416054
1919.00000,407.42170,12.77000,-79.1295666,35.4420412
1920.00000,407.58444,10.16000,-79.1296972,35.4427755
1921.00000,407.53001,10.16000,-79.1299858,35.4434763
1922.00000,407.95670,9.83000,-79.1305728,35.4447315
1923.00000,408.96626,9.83000,-79.1297221,35.4445422
1924.00000,408.07571,9.08000,-79.1303138,35.4454497
1925.00000,417.65313,10.67000,-79.1273268,35.4445119
1926.00000,420.82548,12.36000,-79.1260617,35.4447344
1927.00000,423.74907,12.36000,-79.1259846,35.4458494
1928.00000,419.22682,12.36000,-79.1259024,35.4469534
1929.00000,400.40686,13.58000,-79.1248310,35.4469070
1930.00000,421.59519,13.79000,-79.1248091,35.4445078
1931.00000,403.31711,15.82000,-79.1228774,35.4444619
1932.00000,387.30775,18.22000,-79.1216566,35.4443980
1933.00000,411.07070,12.77000,-79.1272685,35.4424458
1934.00000,399.72056,19.87000,-79.1262575,35.4368490
1935.00000,398.80404,24.61000,-79.1267134,35.4340639
1936.00000,393.62153,24.61000,-79.1269380,35.4326921
1937.00000,385.72638,31.87000,-79.1269867,35.4313138
1938.00000,393.90763,51.03000,-79.1214373,35.4219218
1939.00000,387.36117,51.03000,-79.1203626,35.4238298
1940.00000,395.42630,51.03000,-79.1200991,35.4221284
1941.00000,395.89180,51.03000,-79.1239328,35.4215381
1942.00000,400.48841,51.03000,-79.1248589,35.4225273
1943.00000,394.14050,51.03000,-79.1253620,35.4214146
1944.00000,388.84230,51.03000,-79.1266689,35.4216304
1945.00000,379.41422,51.03000,-79.1289786,35.4230852
1946.00000,391.71671,22.03000,-79.1249459,35.4366230
1947.00000,395.70675,22.03000,-79.1254536,35.4365829
1948.00000,389.30820,19.09000,-79.1254737,35.4379912
1949.00000,394.43830,17.49000,-79.1260207,35.4393060
1950.00000,392.98854,10.55000,-79.1376520,35.4351311
1951.00000,414.50627,10.30000,-79.1381843,35.4371795
1952.00000,387.58767,10.83000,-79.1370988,35.4328225
1953.00000,393.41542,11.19000,-79.1366393,35.4297977
